id,naslov,leto,dolzina,ocena,opis
245674,Thir13en Ghosts,2001,91,5.5,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!"
1187064,Triangle,2009,99,6.9,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas."
57546,The Sword in the Stone,1963,79,7.2,"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in England history."
400717,Open Season,2006,83,6.2,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters."
411061,88 Minutes,2007,108,5.9,"On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes left to live."
3622592,Paper Towns,2015,109,6.4,"After an all night adventure, Quentin's life-long crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
364045,Taking Lives,2004,103,6.2,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.
110074,The Hudsucker Proxy,1994,111,7.3,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
25316,It Happened One Night,1934,105,8.2,"A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story."
141926,U-571,2000,116,6.6,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.
185183,Battlefield Earth,2000,118,2.4,"After enslavement and near extermination by an alien race in the year 3000, humanity begins to fight back."
105417,Sister Act,1992,100,6.3,"When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in."
280707,Gosford Park,2001,131,7.3,The lives of upstairs guests and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.
82010,An American Werewolf in London,1981,97,7.6,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.
1540133,Policist,2011,96,7.3,An unorthodox Irish policeman with a confrontational personality is partnered with an up-tight F.B.I. agent to investigate an international drug-smuggling ring.
2205697,Stuck in Love,2012,97,7.3,"An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year."
882977,Snitch,2013,112,6.5,"A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in drug deal."
1600195,Abduction,2011,106,5.0,A thriller centered on a young man who sets out to uncover the truth about his life after finding his baby photo on a missing persons website.
65421,The AristoCats,1970,78,7.1,"With the help of a smooth talking tomcat, a family of Parisian felines set to inherit a fortune from their owner try to make it back home after a jealous butler kidnaps them and leaves them in the country."
2503944,Burnt,2015,101,6.6,Adam Jones (
427392,The Invasion,2007,99,5.9,"As a Washington psychiatrist unearths the origin of an alien epidemic, she also discovers her son might be the only way it can be stopped."
1985966,Cloudy with a Chance of Meatballs 2,2013,95,6.5,Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational and is churning out menacing food-animal hybrids.
48424,The Night of the Hunter,1955,92,8.1,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid $10,000 he'd stolen in a robbery."
1095217,Bad Lieutenant: Port of Call New Orleans,2009,122,6.7,Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.
1020558,Centurion,2010,97,6.4,A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.
111070,The Santa Clause,1994,97,6.4,"When a man inadvertantly kills Santa on Christmas Eve, he finds himself magically recruited to take his place."
35423,Kate & Leopold,2001,118,6.4,"Kate and her actor brother live in N.Y. in the 21st Century. Her ex-boyfriend, Stuart, lives above her apartment. Stuart finds a space near the Brooklyn Bridge where there is a gap in time...."
1625346,Young Adult,2011,94,6.3,"Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter."
403702,Youth in Revolt,2009,90,6.5,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity."
369702,The Sea Inside,2004,125,8.1,"The factual story of Spaniard Ramon Sampedro, who fought a thirty-year campaign in favor of euthanasia and his own right to die."
465551,Notes on a Scandal,2006,92,7.4,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship."
120787,A Perfect Murder,1998,107,6.5,A remake of the
1152398,Beastly,2011,86,5.6,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love."
132477,October Sky,1999,108,7.8,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
2402927,Carol,2015,118,7.3,An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.
2980592,The Guest,2014,100,6.7,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence."
2631186,Baahubali: The Beginning,2015,159,8.4,"In ancient India, an adventurous and daring man becomes involved in a decades old feud between two warring people."
88011,Romancing the Stone,1984,106,6.9,"A romance writer sets off to Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure."
24216,King Kong,1933,100,8.0,A film crew goes to a tropical island for an exotic location shoot and discovers a colossal giant gorilla who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.
371606,Chicken Little,2005,81,5.8,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion."
98084,Pet Sematary,1989,103,6.6,"Behind a young family's home in Maine is a terrible secret that holds the power of life after death. When tragedy strikes, the threat of that power soon becomes undeniable."
43456,The Day the Earth Stood Still,1951,92,7.8,An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.
104797,Malcolm X,1992,202,7.7,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam."
111495,Three Colors: Red,1994,99,8.1,Final entry in a trilogy of films dealing with contemporary French society concerns a model who discovers her neighbour is keen on invading people's privacy.
