film,oseba,vloga
866439,0571727,igralec
866439,0362429,igralec
69293,0001789,reziser
69293,0094081,igralec
69293,0052023,igralec
69293,0433525,igralec
69293,0245367,igralec
145531,0906548,reziser
145531,0000099,igralec
145531,0000321,igralec
145531,0000596,igralec
145531,0000505,igralec
36613,0001008,reziser
36613,0000026,igralec
36613,0485509,igralec
36613,0557339,igralec
36613,0007217,igralec
2334649,3363032,reziser
2334649,0430107,igralec
2334649,0246686,igralec
2334649,0818055,igralec
2334649,0243806,igralec
95631,0000976,reziser
95631,0000134,igralec
95631,0001301,igralec
95631,0001433,igralec
95631,0039226,igralec
1740707,0004217,reziser
1740707,0422151,igralec
1740707,0293804,igralec
1740707,0639016,igralec
1740707,3331177,igralec
300051,0003620,reziser
300051,0000255,igralec
300051,0000239,igralec
300051,1211485,igralec
300051,0008640,igralec
120749,0000887,reziser
120749,0000246,igralec
120749,0400816,igralec
120749,0000285,igralec
120749,0564277,igralec
114558,0000941,reziser
114558,0000146,igralec
114558,0000291,igralec
114558,0000496,igralec
114558,0001744,igralec
884732,1275670,reziser
884732,0366389,igralec
884732,1265802,igralec
884732,0192505,igralec
884732,1649714,igralec
116225,0000118,reziser
116225,0000621,igralec
116225,0000114,igralec
116225,0005078,igralec
116225,0001228,igralec
316396,0389591,reziser
316396,0838911,igralec
316396,0005042,igralec
316396,0931404,igralec
316396,0001655,igralec
316356,0000126,reziser
316356,0000126,igralec
316356,0000380,igralec
316356,0526019,igralec
316356,0072344,igralec
2106361,0702797,reziser
2106361,0035514,igralec
2106361,0915637,igralec
2106361,0909768,igralec
2106361,2666746,igralec
2101341,0649117,reziser
2101341,0268199,igralec
2101341,0636426,igralec
2101341,1002641,igralec
2101341,0005024,igralec
368933,0005190,reziser
368933,0004266,igralec
368933,0089485,igralec
368933,0000267,igralec
368933,0001185,igralec
423294,0105169,reziser
423294,0118333,reziser
423294,0479471,igralec
423294,0221046,igralec
423294,1417647,igralec
423294,0000313,igralec
3007512,0000128,reziser
3007512,0000128,igralec
3007512,1385871,igralec
3007512,2541974,igralec
3007512,1456970,igralec
2709768,0155528,reziser
2709768,0719208,reziser
2709768,0127373,igralec
2709768,0832314,igralec
2709768,0366389,igralec
2709768,1128572,igralec
17925,0115669,reziser
17925,0000036,reziser
17925,0000036,igralec
17925,0533045,igralec
17925,0147070,igralec
17925,0267650,igralec
77928,0000570,reziser
77928,0001113,igralec
77928,0591968,igralec
77928,0005019,igralec
77928,0093678,igralec
387898,0359734,reziser
387898,0000809,igralec
387898,0000300,igralec
387898,0126870,igralec
387898,0320760,igralec
2574698,1804614,reziser
2574698,3828984,igralec
2574698,1819083,igralec
2574698,1231899,igralec
2574698,0451234,igralec
1568921,0948488,reziser
1568921,1847099,igralec
1568921,0688132,igralec
1568921,0004715,igralec
1568921,2030779,igralec
132347,0882330,reziser
132347,0001774,igralec
132347,0000413,igralec
132347,0000513,igralec
132347,0000279,igralec
1270262,0848414,reziser
1270262,1002641,igralec
1270262,0756203,igralec
1270262,0712562,igralec
1270262,0702985,igralec
451094,0661791,reziser
451094,0498472,igralec
451094,0158856,igralec
451094,1937349,igralec
451094,2245001,igralec
56217,0000406,reziser
56217,0000071,igralec
56217,0000078,igralec
56217,0587256,igralec
56217,0001511,igralec
2980648,0002120,reziser
2980648,0000545,igralec
2980648,0700875,igralec
2980648,2110485,igralec
2980648,3114649,igralec
465624,0718645,reziser
465624,0000235,igralec
465624,0005561,igralec
465624,0267506,igralec
465624,0933988,igralec
831887,0588340,reziser
831887,0532683,igralec
831887,0000168,igralec
831887,0424060,igralec
831887,0454809,igralec
76666,0000824,reziser
76666,0000237,igralec
76666,0331186,igralec
76666,0587944,igralec
76666,0129955,igralec
453556,1083489,reziser
453556,0001772,igralec
453556,0538683,igralec
453556,0262635,igralec
453556,0001264,igralec
1034389,0531817,reziser
1034389,1475594,igralec
1034389,0068260,igralec
1034389,0000661,igralec
1034389,0351495,igralec
92086,0000484,reziser
92086,0000188,igralec
92086,0000331,igralec
92086,0001737,igralec
92086,0000778,igralec
110216,0718645,reziser
110216,0000216,igralec
110216,0000362,igralec
110216,0000668,igralec
110216,0001449,igralec
206314,0001093,reziser
206314,0453924,igralec
206314,0005447,igralec
206314,0001872,igralec
206314,0908094,igralec
110932,0000602,reziser
110932,0000146,igralec
110932,0001806,igralec
110932,0001555,igralec
110932,0006890,igralec
450345,0001438,reziser
450345,0000115,igralec
450345,0000995,igralec
450345,0005447,igralec
450345,0063571,igralec
873886,0003620,reziser
873886,0662981,igralec
873886,0502425,igralec
873886,0000422,igralec
873886,0029400,igralec
1258972,0753526,reziser
1258972,0000128,igralec
1258972,1087183,igralec
1258972,0005154,igralec
1258972,0753526,igralec
351977,0106230,reziser
351977,0425005,igralec
351977,1008709,igralec
351977,0424216,igralec
351977,0100889,igralec
1149362,0359734,reziser
1149362,3041056,igralec
1149362,0414272,igralec
1149362,2914059,igralec
1149362,0876300,igralec
1300851,0240627,reziser
1300851,0001218,igralec
1300851,0005342,igralec
1300851,0175262,igralec
1300851,0004286,igralec
83511,0001353,reziser
83511,0000560,igralec
83511,0000552,igralec
83511,0001578,igralec
83511,0574433,igralec
1320261,1224299,reziser
1320261,0085312,igralec
1320261,1289434,igralec
1320261,0781981,igralec
1320261,0001605,igralec
116040,0003418,reziser
116040,0000230,igralec
116040,0000312,igralec
116040,0001557,igralec
116040,0000445,igralec
477051,0005367,reziser
477051,0000552,igralec
477051,0628601,igralec
477051,0187719,igralec
477051,0694066,igralec
111301,0211823,reziser
111301,0000241,igralec
111301,0000471,igralec
111301,0001840,igralec
111301,0152082,igralec
91326,0000814,reziser
91326,0001552,igralec
91326,0001494,igralec
91326,0425944,igralec
91326,0540330,igralec
271027,0619599,reziser
271027,0001472,igralec
271027,0000403,igralec
271027,0001409,igralec
271027,1043075,igralec
970411,1481493,reziser
970411,1519680,igralec
970411,0429363,igralec
970411,0000195,igralec
970411,0752379,igralec
61578,0000736,reziser
61578,0001511,igralec
61578,0000308,igralec
61578,0000314,igralec
61578,0001023,igralec
163988,0000217,reziser
163988,0000115,igralec
163988,0000099,igralec
163988,0000422,igralec
163988,0000609,igralec
1586752,0286975,reziser
1586752,0124930,igralec
1586752,1157358,igralec
1586752,0788335,igralec
1586752,0000834,igralec
300556,0001149,reziser
300556,0908094,igralec
300556,0124930,igralec
300556,0175262,igralec
300556,0640323,igralec
482572,0640334,reziser
482572,0001570,igralec
482572,0268199,igralec
482572,0001187,igralec
482572,0000685,igralec
1130080,0001752,reziser
1130080,0000354,igralec
1130080,0355024,igralec
1130080,0652663,igralec
1130080,3488879,igralec
1323045,1697112,reziser
1323045,0039162,igralec
1323045,0068187,igralec
1323045,0954225,igralec
1323045,2089320,igralec
463998,0481418,reziser
463998,0005476,igralec
463998,0001767,igralec
463998,0001131,igralec
463998,0001277,igralec
91167,0000095,reziser
91167,0001201,igralec
91167,0001848,igralec
91167,0000323,igralec
91167,0001347,igralec
94947,0001241,reziser
94947,0000335,igralec
94947,0000518,igralec
94947,0000201,igralec
94947,0001436,igralec
1343097,0019242,reziser
1343097,0638824,igralec
1343097,0636426,igralec
1343097,0256890,igralec
1343097,0356625,igralec
1186830,0024622,reziser
1186830,0001838,igralec
1186830,1540404,igralec
1186830,1209966,igralec
1186830,1678557,igralec
120177,0228147,reziser
120177,0000491,igralec
120177,0925220,igralec
120177,0000640,igralec
120177,0005337,igralec
125659,0024622,reziser
125659,0635330,igralec
125659,0004851,igralec
125659,0503443,igralec
125659,0555093,igralec
1991245,0662086,reziser
1991245,0565366,igralec
1991245,1838070,igralec
1991245,2772584,igralec
1991245,0680667,igralec
1210042,0298807,reziser
1210042,0000152,igralec
1210042,0000332,igralec
1210042,0000160,igralec
1210042,0000648,igralec
120148,0398185,reziser
120148,0000569,igralec
120148,0001314,igralec
120148,0001487,igralec
120148,0000675,igralec
2051879,0179542,reziser
2051879,1663205,igralec
2051879,0638824,igralec
2051879,0131235,igralec
2051879,0001110,igralec
89755,0001628,reziser
89755,0000658,igralec
89755,0000602,igralec
89755,0001970,igralec
89755,0457655,igralec
1990314,1500577,reziser
1990314,0765597,igralec
1990314,0001449,igralec
1990314,0000215,igralec
1990314,0000239,igralec
1197628,2095817,reziser
1197628,0736622,igralec
1197628,0267506,igralec
1197628,0000501,igralec
1197628,0671567,igralec
1666801,1847738,reziser
1666801,0926165,igralec
1666801,2254074,igralec
1666801,2064412,igralec
1666801,0005049,igralec
462200,0108132,reziser
462200,0000207,igralec
462200,0000168,igralec
462200,0005493,igralec
462200,0580924,igralec
3410834,0777881,reziser
3410834,0940362,igralec
3410834,3772243,igralec
3410834,0001099,igralec
3410834,0915208,igralec
284490,0223359,reziser
284490,0000134,igralec
284490,0000552,igralec
284490,0000623,igralec
284490,0006713,igralec
85794,0000217,reziser
85794,0000134,igralec
85794,0001471,igralec
85794,0007958,igralec
85794,0000928,igralec
53472,0000419,reziser
53472,0000901,igralec
53472,0781029,igralec
53472,0099429,igralec
53472,0400142,igralec
139809,0750857,reziser
139809,0081572,igralec
139809,0001543,igralec
139809,0000090,igralec
139809,0000352,igralec
237534,0304521,reziser
237534,0494078,igralec
237534,0001092,igralec
237534,0753737,igralec
237534,0001993,igralec
120913,0089940,reziser
120913,0325776,reziser
120913,0899982,reziser
120913,0000354,igralec
120913,0000106,igralec
120913,0000597,igralec
120913,0000491,igralec
401997,0712753,reziser
401997,0177933,igralec
401997,0000202,igralec
401997,0371660,igralec
401997,0001473,igralec
2364841,1026778,reziser
2364841,0000255,igralec
2364841,0005493,igralec
2364841,2605345,igralec
2364841,1107001,igralec
426592,0563301,reziser
426592,0068166,igralec
426592,0000558,igralec
426592,0668139,igralec
426592,0001520,igralec
104815,0001675,reziser
104815,0002230,igralec
104815,0351042,igralec
104815,0398426,igralec
104815,0549682,igralec
1893256,1140275,reziser
1893256,0005458,igralec
1893256,0125588,igralec
1893256,0566049,igralec
1893256,0938950,igralec
120053,0637518,reziser
120053,0000174,igralec
120053,0000223,igralec
120053,0784884,igralec
120053,0631792,igralec
219699,0000600,reziser
219699,0000949,igralec
219699,0005017,igralec
219699,0000206,igralec
219699,0000610,igralec
457400,0797869,reziser
457400,0002071,igralec
457400,1144419,igralec
457400,0295484,igralec
457400,1672246,igralec
101921,0000816,reziser
101921,0000870,igralec
101921,0001788,igralec
101921,0000524,igralec
101921,0000571,igralec
258153,0629272,reziser
258153,0000199,igralec
258153,0001416,igralec
258153,1212051,igralec
258153,0758436,igralec
87277,0006889,reziser
87277,0000102,igralec
87277,0001742,igralec
87277,0001475,igralec
87277,0001848,igralec
77766,0844358,reziser
77766,0001702,igralec
77766,0308882,igralec
77766,0358069,igralec
77766,0556217,igralec
360201,0518644,reziser
360201,0000379,igralec
360201,0079273,igralec
360201,0269463,igralec
360201,0000554,igralec
78841,0000797,reziser
78841,0000634,igralec
78841,0000511,igralec
78841,0002048,igralec
78841,0912001,igralec
2726560,0863387,reziser
2726560,2207222,igralec
2726560,1429380,igralec
2726560,0000257,igralec
2726560,1658935,igralec
388125,0000436,reziser
388125,0001057,igralec
388125,0000139,igralec
388125,0000511,igralec
388125,0609845,igralec
445990,0179697,reziser
445990,0000242,igralec
445990,0001427,igralec
445990,0006969,igralec
445990,0176723,igralec
1441952,0002120,reziser
1441952,0000191,igralec
1441952,1289434,igralec
1441952,0906756,igralec
1441952,0000218,igralec
385307,0664756,reziser
385307,0000113,igralec
385307,0005093,igralec
385307,0000638,igralec
385307,0006663,igralec
329774,0848414,reziser
329774,0001084,igralec
329774,0000168,igralec
329774,0000353,igralec
329774,0005454,igralec
96734,0001102,reziser
96734,0000158,igralec
96734,0001136,igralec
96734,0000402,igralec
96734,0000397,igralec
421082,0179221,reziser
421082,0727165,igralec
421082,0608090,igralec
421082,0971135,igralec
421082,0487884,igralec
1321511,0000490,reziser
1321511,0000982,igralec
1321511,0647634,igralec
1321511,0000168,igralec
1321511,1663205,igralec
2109184,1160962,reziser
2109184,1413364,reziser
2109184,0242295,igralec
2109184,2209370,igralec
2109184,2397866,igralec
2109184,3293813,igralec
1235124,0662529,reziser
1235124,1602660,igralec
1235124,0000147,igralec
1235124,0356017,igralec
1235124,3227473,igralec
106965,0934578,reziser
106965,0725284,igralec
106965,0001614,igralec
106965,0000514,igralec
106965,0040739,igralec
986233,2588606,reziser
986233,0334324,igralec
986233,0002565,igralec
986233,0589665,igralec
986233,0573054,igralec
82495,0742819,reziser
82495,0000130,igralec
82495,0000587,igralec
82495,0194234,igralec
82495,0469552,igralec
1185416,0425756,reziser
1185416,0068338,igralec
1185416,0241049,igralec
1185416,0001378,igralec
1185416,0000362,igralec
476964,0001403,reziser
476964,0000149,igralec
476964,0005024,igralec
476964,0004710,igralec
476964,0441588,igralec
380389,0134176,reziser
380389,0065493,igralec
380389,0005273,igralec
380389,0295484,igralec
380389,0346050,igralec
103919,0741262,reziser
103919,0000515,igralec
103919,0075359,igralec
103919,0865302,igralec
103919,0501435,igralec
2870612,0235719,reziser
2870612,0917347,igralec
2870612,1133651,igralec
2870612,0388064,igralec
2870612,2476624,igralec
119468,0001219,reziser
119468,0000151,igralec
119468,0000171,igralec
119468,0000144,igralec
119468,0564107,igralec
1781922,0235719,reziser
1781922,1128572,igralec
1781922,0000112,igralec
1781922,0005562,igralec
1781922,5462652,igralec
178868,0620378,reziser
178868,0559652,igralec
178868,0620397,igralec
178868,0847624,igralec
178868,0766212,igralec
120324,0000600,reziser
120324,0000200,igralec
120324,0000671,igralec
120324,0000403,igralec
120324,0109785,igralec
1436045,0586281,reziser
1436045,0945131,igralec
1436045,1303233,igralec
1436045,0410832,igralec
1436045,0768027,igralec
427470,0291082,reziser
427470,0330687,igralec
427470,0001099,igralec
427470,0328828,igralec
427470,0279545,igralec
285492,0782900,reziser
285492,0558182,igralec
285492,0943870,igralec
285492,0475129,igralec
285492,0272536,igralec
95031,0000568,reziser
95031,0000188,igralec
95031,0000323,igralec
95031,0000444,igralec
95031,0734668,igralec
404030,0000630,reziser
404030,0000704,igralec
