id,naslov,dolzina,leto,ocena,metascore,glasovi,zasluzek,opis
3567288,The Visit,94,2015,6.2,55,96469,65206105,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.
3569230,Legend,132,2015,7.0,55,130276,1872994,Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.
3605418,Knock Knock,99,2015,4.9,53,64524,36336,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
3606756,Neverjetni 2,118,2018,8.0,80,104326,607234399,Bob Parr (Mr. Incredible) is left to care for the kids while Helen (Elastigirl) is out saving the world.
3622592,Lazna mesta,109,2015,6.3,56,84011,32000304,"After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
3631112,Dekle na vlaku,112,2016,6.5,48,140175,75395035,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.
3640424,Zaveznika,124,2016,7.1,60,116002,40069087,"In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war."
3659388,Marsovec,144,2015,8.0,80,638476,228433663,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive."
3682448,Most vohunov,142,2015,7.6,81,250737,72313754,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers."
3691740,VDV - Veliki dobrodušni velikan,117,2016,6.4,66,65357,55483770,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world."
3717490,Power Rangers,124,2017,6.0,44,86069,85067486,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world."
3731562,Kong: Otok lobanj,118,2017,6.7,62,217149,168052812,"A team of scientists explore an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
3741834,Lev: Dolga pot domov,118,2016,8.1,69,166908,51694854,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family."
3748528,Rogue One: zgodba Vojne zvezd,133,2016,7.8,65,444329,532177324,The daughter of an Imperial scientist joins the Rebel Alliance in a risky move to steal the Death Star plans.
3774114,Snowden,134,2016,7.3,58,109699,21587519,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press."
3778644,Solo: Zgodba Vojne zvezd,135,2018,7.0,62,155723,213767512,"During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion."
3783958,Dežela La la,128,2016,8.1,93,396365,151101803,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
3799694,Prava fanta,116,2016,7.4,70,224323,36261763,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star."
3850214,Dope,103,2015,7.2,72,74439,17474107,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure."
3874544,Mali šef,97,2017,6.3,50,84844,175003033,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co."
3882082,The Boy,97,2016,6.0,42,64438,35794166,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive."
3890160,Voznik,112,2017,7.6,86,327243,107825862,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail."
3896198,Varuhi galaksije 2,136,2017,7.7,67,414871,389813101,The Guardians must fight to keep their newfound family together as they unravel the mystery of Peter Quill's true parentage.
3949660,Ninja želve: iz senc,112,2016,6.0,40,73617,82051601,"After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang."
3967856,Okja,120,2017,7.3,75,64881,,"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja."
4016934,Služkinja,144,2016,8.1,84,67471,2005473,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
4034228,Manchester by the Sea,137,2016,7.8,96,197384,47695120,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.
4034354,Swiss Army Man,97,2016,7.0,64,84377,4208879,A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.
4046784,Labirint: pogorišče,131,2015,6.3,43,190561,81670090,"After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles."
4052882,Nevarnost iz globine,86,2016,6.3,59,100913,55121623,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills."
4062536,Zelena soba,95,2015,7.0,79,81720,3219029,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.
4094724,Očiščenje: volitve,108,2016,6.0,55,74385,79003080,"Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge."
4116284,The Lego Batman Movie,104,2017,7.3,75,105110,175750384,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
4154756,Maščevalci: Brezmejna vojna,149,2018,8.6,68,500755,678815482,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
4160708,Don't Breathe,88,2016,7.1,71,171562,89217875,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems."
4172430,13 Hours,144,2016,7.3,48,97242,52853219,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos."
4178092,Darilo,108,2015,7.1,77,116925,43771291,A young married couple's lives are thrown into a harrowing tailspin when an acquaintance from the husband's past brings mysterious gifts and a horrifying secret to light after more than 20 years.
4196776,Jason Bourne,123,2016,6.6,58,181380,162434410,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.
4209788,Velika igra,140,2017,7.5,71,83967,28780744,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target."
4263482,The VVitch: A New-England Folktale,92,2015,6.8,83,137653,25138292,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession."
4276820,The Founder,115,2016,7.2,66,87394,12785093,"The story of Ray Kroc, a salesman who turned two brothers' innovative fast food eatery, McDonald's, into the biggest restaurant business in the world, with a combination of ambition, persistence, and ruthlessness."
4287320,V mreži,110,2017,5.3,43,66553,20476391,"A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity."
4302938,Kubo in dve struni,101,2016,7.8,84,97952,48023088,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.
4425200,John Wick 2,122,2017,7.5,75,245015,92029184,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life."
4438848,Sosedi 2,92,2016,5.7,58,96137,55291815,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down."
